iter	RMSE
1669	70495.49389
1670	70485.1316
1671	70471.00253
1672	70456.90278
1673	70449.41176
1674	70439.41433
1675	70432.21525
1676	70425.40529
1677	70407.61326
1678	70398.85883
1679	70388.36336
1680	70379.34045
1681	70373.31481
1682	70362.69651
1683	70347.17291
1684	70326.41383
1685	70315.83305
1686	70304.6235
1687	70297.58856
1688	70284.9511
1689	70274.03808
1690	70262.09887
1691	70252.32145
1692	70238.66631
1693	70225.65013
1694	70212.80588
1695	70200.75591
1696	70190.23522
1697	70174.75636
1698	70166.30318
1699	70154.07168
1700	70147.37299
1701	70131.72454
1702	70122.81743
1703	70107.07441
1704	70098.19877
1705	70086.9677
1706	70079.19592
1707	70066.32646
1708	70052.38895
1709	70046.81929
1710	70040.88753
1711	70027.92357
1712	70015.86139
1713	70004.32605
1714	69995.27491
1715	69986.45284
1716	69969.03114
1717	69958.21093
1718	69944.62838
1719	69933.23191
1720	69924.12858
1721	69915.78235
1722	69906.07956
1723	69890.44854
1724	69885.89997
1725	69870.58165
1726	69864.02952
1727	69852.82079
1728	69842.61498
1729	69833.84885
1730	69822.0341
1731	69804.90467
1732	69794.28152
1733	69783.5681
1734	69765.72684
1735	69754.98981
1736	69748.09786
1737	69739.04934
1738	69725.69733
1739	69705.01397
1740	69697.87161
1741	69679.36881
1742	69669.96761
1743	69656.67385
1744	69645.93162
1745	69632.49119
1746	69620.81773
1747	69608.80337
1748	69595.70216
1749	69585.76597
1750	69575.10227
1751	69560.70675
1752	69552.41231
1753	69541.20932
1754	69530.76784
1755	69522.95246
1756	69511.6785
1757	69499.63532
1758	69491.81867
1759	69476.74843
1760	69470.00216
1761	69454.47594
1762	69443.56343
1763	69432.59537
1764	69425.35342
1765	69410.38368
1766	69398.86376
1767	69391.15285
1768	69382.453
1769	69371.9668
1770	69363.41271
1771	69352.19015
1772	69337.56453
1773	69327.53416
1774	69315.17389
1775	69307.26716
1776	69297.10313
1777	69285.31016
1778	69271.68635
1779	69264.55353
1780	69251.61268
1781	69245.69031
1782	69239.4528
1783	69221.10728
1784	69213.23801
1785	69198.71734
1786	69187.56436
1787	69176.2457
1788	69164.93749
1789	69151.17196
1790	69132.22834
1791	69122.36856
1792	69114.35007
1793	69114.21249
1794	69096.25404
1795	69089.79842
1796	69080.747
1797	69070.18653
1798	69064.34905
1799	69049.73006
1800	69037.47542
1801	69033.2899
1802	69026.94152
1803	69012.22917
1804	69000.97506
1805	68994.47276
1806	68982.06632
1807	68973.26716
1808	68962.01444
1809	68950.17472
1810	68943.31879
1811	68932.00824
1812	68920.02242
1813	68907.86392
1814	68893.80055
1815	68882.24273
1816	68876.26648
1817	68860.92374
1818	68847.93369
1819	68840.36536
1820	68829.49845
1821	68817.2876
1822	68804.11856
1823	68796.33466
1824	68785.44742
1825	68774.97848
1826	68768.97276
1827	68758.80756
1828	68740.79376
1829	68733.37773
1830	68720.12581
1831	68708.63779
1832	68695.73717
1833	68690.11728
1834	68674.25843
1835	68659.36846
1836	68648.74213
1837	68633.60203
1838	68628.57738
1839	68616.85277
1840	68615.84552
1841	68605.62119
1842	68602.34341
1843	68590.94658
1844	68578.31894
1845	68566.66218
1846	68557.74185
1847	68546.04148
1848	68533.7711
1849	68523.90963
1850	68515.15797
1851	68505.56392
1852	68495.10836
1853	68481.7272
1854	68468.67579
1855	68458.98804
1856	68448.73879
1857	68437.10483
1858	68423.8848
1859	68412.01453
1860	68399.29515
1861	68386.83548
1862	68379.24102
1863	68364.09317
1864	68348.86
1865	68338.38299
1866	68326.9708
1867	68313.58866
1868	68303.60429
1869	68296.00089
1870	68283.52272
1871	68275.35148
1872	68268.68314
1873	68258.69916
1874	68243.25863
1875	68237.75555
1876	68233.15495
1877	68221.18848
1878	68208.77969
1879	68197.51223
1880	68189.7779
1881	68178.40537
1882	68165.51005
1883	68155.13747
1884	68144.63758
1885	68132.05515
1886	68119.52015
1887	68108.09911
1888	68097.33776
1889	68089.18834
1890	68080.37208
1891	68069.73038
1892	68060.20105
1893	68049.99856
1894	68042.65813
1895	68031.32364
1896	68018.98079
1897	68006.86732
1898	67999.32908
1899	67990.04645
1900	67982.81069
1901	67971.28272
1902	67959.0671
1903	67946.36504
1904	67931.95517
1905	67916.15209
1906	67901.2715
1907	67890.7378
1908	67883.44325
1909	67874.98028
1910	67862.16342
1911	67857.64936
1912	67844.72251
1913	67836.2272
1914	67824.94178
1915	67819.54423
1916	67811.85273
1917	67803.23936
1918	67792.28126
1919	67778.16142
1920	67765.62496
1921	67755.45887
1922	67740.72068
1923	67721.67101
1924	67709.19129
1925	67703.29878
1926	67693.44403
1927	67687.74969
1928	67680.6688
1929	67674.36826
1930	67659.70897
1931	67649.14161
1932	67633.15254
1933	67623.18291
1934	67610.94889
1935	67599.6849
1936	67588.0087
1937	67585.08198
1938	67575.39982
1939	67562.93332
1940	67552.91772
1941	67542.38447
1942	67530.61265
1943	67524.12466
1944	67507.77874
1945	67499.14362
1946	67491.2197
1947	67484.6146
1948	67472.86918
1949	67459.53027
1950	67445.38311
1951	67437.37531
1952	67426.9022
1953	67411.38472
1954	67398.60119
1955	67392.13352
1956	67378.24067
1957	67367.30627
1958	67357.84584
1959	67353.72699
1960	67343.15829
1961	67330.39754
1962	67318.58398
1963	67310.78758
1964	67301.66571
1965	67289.29206
1966	67280.12673
1967	67273.95052
1968	67265.94999
1969	67258.23675
1970	67248.4414
1971	67239.5204
1972	67226.63627
1973	67213.7295
1974	67200.82075
1975	67190.51315
1976	67183.28612
1977	67177.47218
1978	67170.9948
1979	67155.61509
1980	67146.08672
1981	67133.4409
1982	67125.46474
1983	67118.56081
1984	67107.02322
1985	67098.24347
1986	67088.91459
1987	67078.3055
1988	67064.65998
1989	67054.99941
1990	67046.78302
1991	67037.04566
1992	67027.53066
1993	67011.8487
1994	67004.34881
1995	66995.076
1996	66987.51047
1997	66976.67778
1998	66961.57761
1999	66960.9378
2000	66954.09933
2001	66945.78375
2002	66937.1861
2003	66928.58994
2004	66916.75663
2005	66900.19764
2006	66892.10602
2007	66875.17175
2008	66864.64248
2009	66854.64297
2010	66847.32536
2011	66833.58668
2012	66821.57052
2013	66811.45807
2014	66803.76651
2015	66795.60719
2016	66781.18418
2017	66770.25554
2018	66763.76472
2019	66754.67403
2020	66745.03059
2021	66737.13097
2022	66726.77604
2023	66720.39943
2024	66710.97971
2025	66706.35327
2026	66695.23244
2027	66684.77837
2028	66673.79942
2029	66662.37873
2030	66648.24615
2031	66635.58661
2032	66624.24917
2033	66615.31282
2034	66602.7656
2035	66595.83756
2036	66587.98286
2037	66574.37755
2038	66569.16421
2039	66561.91787
2040	66549.45664
2041	66542.2129
2042	66532.24522
2043	66523.34814
2044	66512.6542
2045	66501.00405
2046	66489.97738
2047	66481.04356
2048	66468.3646
2049	66462.04634
2050	66452.53436
2051	66444.70574
2052	66434.76105
2053	66425.55747
2054	66414.07729
2055	66401.80266
2056	66388.13554
2057	66380.56752
2058	66373.86868
2059	66360.56029
2060	66345.96771
2061	66338.62966
2062	66333.03901
2063	66321.14765
2064	66309.27461
2065	66298.06522
2066	66289.37575
2067	66280.50605
2068	66271.64349
2069	66260.96915
2070	66249.76956
2071	66238.04501
2072	66232.10478
2073	66226.37216
2074	66215.95718
2075	66202.87249
2076	66189.00859
2077	66178.5981
2078	66169.68716
2079	66156.67647
2080	66145.08095
2081	66130.47055
2082	66120.02536
2083	66109.60491
2084	66099.645
2085	66095.11633
2086	66084.88295
2087	66075.77683
2088	66067.85988
2089	66059.84092
2090	66047.04783
2091	66034.48922
2092	66015.33587
2093	66007.31139
2094	65996.41805
2095	65985.80234
2096	65978.7947
2097	65969.90817
2098	65956.72923
2099	65951.5193
2100	65941.27301
2101	65931.66444
2102	65918.29653
2103	65909.54818
2104	65902.87385
2105	65896.16056
2106	65886.06857
2107	65878.32424
2108	65863.83326
2109	65859.10719
2110	65847.80178
2111	65836.39888
2112	65829.39588
2113	65820.31022
2114	65811.51743
2115	65800.72921
2116	65789.12522
2117	65778.85913
2118	65775.52386
2119	65763.74975
2120	65754.25725
2121	65746.36769
2122	65738.26217
2123	65732.65907
2124	65721.81521
2125	65709.81956
2126	65695.00401
2127	65683.82158
2128	65673.04078
2129	65661.47865
2130	65648.53768
2131	65638.83472
2132	65630.13742
2133	65619.43413
2134	65611.36971
2135	65600.36244
2136	65594.43802
2137	65582.69512
2138	65570.04391
2139	65557.68917
2140	65550.43326
2141	65541.53178
2142	65527.00656
2143	65515.89277
2144	65503.95631
2145	65493.64051
2146	65482.44963
2147	65473.68075
2148	65467.31131
2149	65455.45171
2150	65443.83298
2151	65434.58839
2152	65422.96421
2153	65415.09421
2154	65403.3512
2155	65396.1607
2156	65387.30925
2157	65379.58739
2158	65371.71503
2159	65364.94417
2160	65354.17815
2161	65344.48451
2162	65337.42648
2163	65328.5217
2164	65317.91502
2165	65305.72166
2166	65295.9092
2167	65284.31408
2168	65274.7432
2169	65265.46462
2170	65254.54097
2171	65246.46399
2172	65236.61841
2173	65230.44687
2174	65222.17964
2175	65215.98441
2176	65207.12115
2177	65201.93385
2178	65191.75055
2179	65181.17351
2180	65175.20405
2181	65167.81019
2182	65161.96752
2183	65151.19879
2184	65144.91068
2185	65138.88248
2186	65132.7544
2187	65120.16486
2188	65111.57166
2189	65097.45855
2190	65092.13515
2191	65082.26024
2192	65076.92777
2193	65066.15085
2194	65058.73291
2195	65050.6204
2196	65041.96292
2197	65034.08269
2198	65023.59811
2199	65014.45173
2200	65003.5049
2201	64993.92265
2202	64983.7207
2203	64973.60156
2204	64966.06236
2205	64957.37565
2206	64945.66444
2207	64935.35603
2208	64926.99656
2209	64917.80834
2210	64904.87529
2211	64892.10613
2212	64880.79319
2213	64873.38065
2214	64861.22398
2215	64851.87823
2216	64843.85068
2217	64833.4793
2218	64819.59858
2219	64808.98075
2220	64800.51132
2221	64789.78818
2222	64781.51423
2223	64771.5373
2224	64766.42651
2225	64759.3943
2226	64751.066
2227	64736.88799
2228	64731.40006
2229	64719.03053
2230	64710.76573
2231	64701.5427
2232	64689.34835
2233	64677.80897
2234	64671.73384
2235	64663.89622
2236	64655.7927
2237	64647.55719
2238	64640.78706
2239	64633.22986
2240	64620.70751
2241	64612.94133
2242	64602.67128
2243	64594.65377
2244	64588.98435
2245	64578.87996
2246	64571.22937
2247	64563.73543
2248	64545.40638
2249	64532.43695
2250	64522.10528
2251	64511.79513
2252	64504.4718
2253	64495.02728
2254	64487.76783
2255	64478.78762
2256	64465.13817
2257	64455.97828
2258	64445.84384
2259	64433.93937
2260	64421.79146
2261	64410.9859
2262	64400.19718
2263	64392.82208
2264	64388.31096
2265	64383.39614
2266	64371.14162
2267	64365.14432
2268	64359.48687
2269	64348.20503
2270	64339.78396
2271	64330.22648
2272	64327.23273
2273	64321.26143
2274	64309.22327
2275	64304.49795
2276	64295.02177
2277	64284.07078
2278	64275.78604
2279	64266.58589
2280	64258.64815
2281	64248.69415
2282	64235.34986
2283	64227.4782
2284	64220.69621
2285	64210.65451
2286	64203.95973
2287	64197.34276
2288	64188.98189
2289	64180.3549
2290	64175.51733
2291	64168.98526
2292	64160.1236
2293	64147.04948
2294	64140.62673
2295	64135.35521
2296	64121.77248
2297	64112.13686
2298	64098.8948
2299	64085.12039
2300	64073.74082
2301	64066.4618
2302	64056.20704
2303	64043.44405
2304	64027.12377
2305	64016.42258
2306	64012.63058
2307	64008.34442
2308	63995.68298
2309	63986.26258
2310	63977.52711
2311	63971.0988
2312	63962.98334
2313	63954.13001
2314	63938.66286
2315	63927.05123
2316	63919.12055
2317	63911.28062
2318	63896.14964
2319	63890.9498
2320	63881.45174
2321	63873.56997
2322	63858.41962
2323	63850.50482
2324	63842.41997
2325	63832.59165
2326	63823.39316
2327	63814.43571
2328	63802.40917
2329	63789.11038
2330	63784.59848
2331	63778.16949
2332	63766.46019
2333	63752.86899
2334	63746.84951
2335	63736.60566
2336	63726.94645
2337	63722.00304
2338	63710.96258
2339	63700.38822
2340	63693.61522
2341	63683.97285
2342	63679.12345
2343	63665.11303
2344	63654.50106
2345	63645.78587
2346	63640.86928
2347	63632.35755
2348	63626.57091
2349	63613.83451
2350	63606.00545
2351	63599.3487
2352	63589.74396
2353	63581.6853
2354	63571.89818
2355	63568.48516
2356	63555.06168
2357	63545.22983
2358	63539.98795
2359	63526.38822
2360	63519.04829
2361	63504.35998
2362	63494.61912
2363	63487.60783
2364	63478.9069
2365	63474.56817
2366	63471.26292
2367	63463.82516
2368	63454.97881
2369	63445.90865
2370	63441.67867
2371	63422.77282
2372	63415.18173
2373	63409.99152
2374	63403.34391
2375	63393.11656
2376	63385.5132
2377	63379.59594
2378	63368.1654
2379	63358.70577
2380	63352.55625
2381	63344.79851
2382	63338.0375
2383	63320.22027
2384	63312.50482
2385	63300.90328
2386	63291.46018
2387	63282.95187
2388	63276.51576
2389	63268.86337
2390	63263.58254
2391	63253.7728
2392	63248.94656
2393	63232.40154
2394	63227.30816
2395	63219.26902
2396	63207.25759
2397	63198.22715
2398	63192.72093
2399	63186.60979
2400	63178.32313
2401	63170.64834
2402	63156.47486
2403	63146.78382
2404	63138.09999
2405	63133.0032
2406	63125.24112
2407	63114.09598
2408	63106.82843
2409	63099.59335
2410	63090.18001
2411	63079.4734
2412	63068.91695
2413	63062.29835
2414	63050.40482
2415	63042.83964
2416	63037.47882
2417	63028.75677
2418	63017.79095
2419	63011.61902
2420	63002.52895
2421	62993.29758
2422	62979.02215
2423	62973.02269
2424	62963.20579
2425	62957.99176
2426	62948.65058
2427	62941.82854
2428	62931.87378
2429	62924.27735
2430	62913.65144
2431	62904.96625
2432	62896.76811
2433	62883.71939
2434	62873.78039
2435	62865.50517
2436	62858.02365
2437	62850.66831
2438	62841.49496
2439	62832.00194
2440	62821.35918
2441	62815.34326
2442	62805.69773
2443	62801.47841
2444	62794.79919
2445	62787.83717
2446	62775.92761
2447	62765.29817
2448	62758.87257
2449	62751.81866
2450	62745.3374
2451	62735.21822
2452	62724.61416
2453	62710.60523
2454	62703.68836
2455	62694.988
2456	62691.59268
2457	62680.91126
2458	62674.55985
2459	62665.50678
2460	62655.58688
2461	62646.73975
2462	62634.44771
2463	62628.56006
2464	62620.90462
2465	62613.75827
2466	62608.4874
2467	62600.73624
2468	62592.7005
2469	62584.59018
2470	62573.09936
2471	62565.05807
2472	62547.07147
2473	62538.94102
2474	62530.58432
2475	62517.31325
2476	62508.26878
2477	62500.97466
2478	62491.99219
2479	62484.30828
2480	62476.38208
2481	62468.718
2482	62462.21893
2483	62457.69927
2484	62449.81261
2485	62442.10659
2486	62438.26199
2487	62421.91701
2488	62415.65549
2489	62406.35709
2490	62397.53091
2491	62392.4726
2492	62385.82137
2493	62379.7423
2494	62374.51579
2495	62366.42093
2496	62358.38529
2497	62351.56678
2498	62345.79458
2499	62338.45367
