iter	Passed	Remaining
1667	41563	20731
1668	41589	20707
1669	41620	20685
1670	41643	20659
1671	41667	20634
1672	41693	20610
1673	41718	20585
1674	41742	20559
1675	41766	20534
1676	41798	20512
1677	41824	20488
1678	41847	20462
1679	41874	20438
1680	41901	20414
1681	41925	20389
1682	41950	20364
1683	41973	20338
1684	41998	20313
1685	42020	20287
1686	42043	20261
1687	42066	20235
1688	42089	20209
1689	42116	20185
1690	42142	20161
1691	42165	20135
1692	42190	20110
1693	42215	20085
1694	42236	20059
1695	42259	20033
1696	42283	20007
1697	42311	19984
1698	42338	19960
1699	42362	19935
1700	42384	19909
1701	42408	19883
1702	42430	19857
1703	42455	19832
1704	42485	19809
1705	42510	19785
1706	42532	19758
1707	42560	19735
1708	42591	19713
1709	42614	19687
1710	42634	19660
1711	42657	19634
1712	42681	19609
1713	42714	19587
1714	42743	19564
1715	42769	19540
1716	42792	19514
1717	42813	19487
1718	42837	19462
1719	42859	19436
1720	42882	19410
1721	42906	19385
1722	42928	19359
1723	42954	19334
1724	42975	19307
1725	42999	19282
1726	43022	19256
1727	43045	19230
1728	43068	19205
1729	43091	19179
1730	43114	19153
1731	43137	19127
1732	43159	19101
1733	43185	19077
1734	43210	19052
1735	43235	19027
1736	43258	19002
1737	43280	18975
1738	43303	18949
1739	43328	18925
1740	43353	18900
1741	43376	18874
1742	43399	18848
1743	43423	18823
1744	43450	18799
1745	43474	18774
1746	43498	18748
1747	43522	18723
1748	43545	18698
1749	43568	18672
1750	43590	18646
1751	43613	18620
1752	43635	18594
1753	43658	18568
1754	43682	18543
1755	43705	18517
1756	43730	18492
1757	43760	18470
1758	43787	18445
1759	43811	18420
1760	43836	18396
1761	43865	18372
1762	43891	18348
1763	43915	18323
1764	43938	18297
1765	43960	18271
1766	43985	18246
1767	44010	18221
1768	44033	18195
1769	44058	18170
1770	44081	18145
1771	44106	18120
1772	44131	18095
1773	44154	18069
1774	44178	18044
1775	44201	18019
1776	44226	17994
1777	44251	17969
1778	44273	17943
1779	44298	17918
1780	44320	17892
1781	44343	17866
1782	44365	17840
1783	44394	17817
1784	44429	17796
1785	44459	17773
1786	44487	17750
1787	44515	17726
1788	44542	17702
1789	44569	17678
1790	44598	17655
1791	44626	17631
1792	44661	17610
1793	44671	17579
1794	44703	17557
1795	44725	17531
1796	44749	17506
1797	44770	17480
1798	44792	17453
1799	44816	17428
1800	44842	17403
1801	44869	17380
1802	44897	17356
1803	44919	17330
1804	44943	17305
1805	44969	17280
1806	44991	17254
1807	45012	17228
1808	45037	17203
1809	45060	17177
1810	45082	17151
1811	45107	17126
1812	45131	17101
1813	45156	17076
1814	45177	17050
1815	45200	17024
1816	45223	16999
1817	45247	16973
1818	45270	16948
1819	45292	16922
1820	45319	16898
1821	45342	16872
1822	45367	16847
1823	45392	16823
1824	45416	16797
1825	45439	16772
1826	45464	16747
1827	45489	16722
1828	45515	16698
1829	45537	16672
1830	45562	16647
1831	45585	16621
1832	45608	16596
1833	45631	16570
1834	45654	16545
1835	45677	16519
1836	45700	16493
1837	45726	16469
1838	45752	16445
1839	45780	16421
1840	45802	16395
1841	45833	16372
1842	45857	16347
1843	45884	16323
1844	45913	16300
1845	45943	16276
1846	45975	16254
1847	46002	16230
1848	46030	16206
1849	46059	16183
1850	46086	16158
1851	46114	16135
1852	46143	16111
1853	46172	16088
1854	46200	16064
1855	46230	16041
1856	46261	16018
1857	46291	15995
1858	46320	15971
1859	46348	15947
1860	46375	15923
1861	46406	15900
1862	46440	15879
1863	46470	15855
1864	46494	15830
1865	46520	15806
1866	46543	15780
1867	46567	15755
1868	46592	15730
1869	46616	15705
1870	46646	15681
1871	46676	15658
1872	46705	15634
1873	46734	15611
1874	46764	15588
1875	46792	15564
1876	46819	15539
1877	46845	15515
1878	46872	15491
1879	46899	15466
1880	46927	15442
1881	46958	15419
1882	46989	15396
1883	47018	15373
1884	47051	15350
1885	47081	15327
1886	47109	15303
1887	47135	15278
1888	47163	15255
1889	47188	15230
1890	47215	15205
1891	47243	15181
1892	47273	15158
1893	47300	15134
1894	47327	15109
1895	47353	15085
1896	47380	15060
1897	47412	15038
1898	47442	15014
1899	47467	14989
1900	47493	14965
1901	47518	14940
1902	47544	14915
1903	47569	14890
1904	47594	14865
1905	47618	14840
1906	47644	14815
1907	47675	14792
1908	47702	14768
1909	47729	14743
1910	47765	14722
1911	47794	14698
1912	47820	14673
1913	47853	14650
1914	47882	14627
1915	47910	14603
1916	47936	14578
1917	47964	14554
1918	48015	14537
1919	48042	14512
1920	48066	14487
1921	48088	14461
1922	48111	14436
1923	48135	14410
1924	48160	14385
1925	48182	14359
1926	48205	14334
1927	48228	14308
1928	48250	14282
1929	48275	14257
1930	48299	14232
1931	48323	14206
1932	48346	14181
1933	48372	14156
1934	48399	14132
1935	48426	14107
1936	48454	14083
1937	48475	14057
1938	48506	14034
1939	48536	14010
1940	48569	13987
1941	48597	13963
1942	48628	13940
1943	48659	13916
1944	48690	13893
1945	48721	13870
1946	48753	13847
1947	48784	13823
1948	48815	13800
1949	48845	13776
1950	48868	13751
1951	48891	13725
1952	48916	13700
1953	48940	13675
1954	48963	13649
1955	48984	13623
1956	49009	13598
1957	49035	13573
1958	49061	13548
1959	49083	13522
1960	49106	13497
1961	49128	13471
1962	49153	13446
1963	49173	13420
1964	49196	13394
1965	49220	13369
1966	49250	13345
1967	49280	13321
1968	49313	13298
1969	49348	13276
1970	49379	13253
1971	49411	13229
1972	49447	13207
1973	49484	13185
1974	49516	13162
1975	49546	13138
1976	49574	13114
1977	49601	13089
1978	49622	13063
1979	49644	13038
1980	49667	13012
1981	49690	12986
1982	49712	12960
1983	49735	12935
1984	49762	12910
1985	49783	12884
1986	49808	12859
1987	49835	12834
1988	49865	12811
1989	49892	12786
1990	49920	12762
1991	49947	12737
1992	49972	12712
1993	49998	12687
1994	50022	12662
1995	50048	12637
1996	50076	12613
1997	50103	12588
1998	50133	12564
1999	50155	12538
2000	50187	12515
2001	50217	12491
2002	50242	12466
2003	50263	12440
2004	50287	12415
2005	50312	12389
2006	50336	12364
2007	50364	12340
2008	50391	12315
2009	50417	12290
2010	50440	12265
2011	50464	12239
2012	50487	12214
2013	50511	12188
2014	50533	12163
2015	50555	12137
2016	50577	12111
2017	50601	12086
2018	50622	12060
2019	50645	12034
2020	50670	12009
2021	50695	11984
2022	50718	11958
2023	50743	11933
2024	50767	11908
2025	50789	11882
2026	50813	11857
2027	50840	11832
2028	50867	11808
2029	50893	11783
2030	50921	11758
2031	50947	11734
2032	50973	11709
2033	50998	11683
2034	51025	11659
2035	51052	11634
2036	51076	11609
2037	51104	11585
2038	51131	11560
2039	51157	11535
2040	51184	11510
2041	51208	11485
2042	51235	11460
2043	51265	11436
2044	51291	11412
2045	51319	11387
2046	51347	11363
2047	51373	11338
2048	51402	11314
2049	51428	11289
2050	51454	11264
2051	51482	11239
2052	51519	11217
2053	51547	11192
2054	51570	11167
2055	51594	11142
2056	51618	11116
2057	51639	11090
2058	51663	11065
2059	51688	11040
2060	51713	11015
2061	51741	10990
2062	51771	10966
2063	51802	10942
2064	51834	10919
2065	51863	10894
2066	51892	10870
2067	51922	10846
2068	51947	10821
2069	51978	10797
2070	52006	10772
2071	52034	10748
2072	52062	10723
2073	52089	10699
2074	52119	10675
2075	52145	10650
2076	52171	10625
2077	52196	10600
2078	52220	10574
2079	52245	10549
2080	52268	10524
2081	52293	10498
2082	52318	10473
2083	52341	10448
2084	52363	10422
2085	52385	10396
2086	52411	10371
2087	52436	10346
2088	52465	10322
2089	52493	10297
2090	52520	10273
2091	52548	10248
2092	52575	10223
2093	52598	10198
2094	52621	10172
2095	52646	10147
2096	52671	10122
2097	52694	10096
2098	52719	10071
2099	52742	10046
2100	52767	10020
2101	52790	9995
2102	52817	9970
2103	52843	9945
2104	52869	9920
2105	52897	9896
2106	52927	9872
2107	52957	9847
2108	52989	9824
2109	53015	9799
2110	53041	9774
2111	53066	9748
2112	53089	9723
2113	53113	9698
2114	53136	9672
2115	53161	9647
2116	53192	9623
2117	53220	9598
2118	53247	9573
2119	53277	9549
2120	53305	9525
2121	53335	9500
2122	53362	9475
2123	53388	9451
2124	53415	9426
2125	53441	9401
2126	53469	9376
2127	53495	9351
2128	53520	9326
2129	53547	9301
2130	53574	9276
2131	53599	9251
2132	53626	9226
2133	53652	9201
2134	53675	9176
2135	53705	9151
2136	53730	9126
2137	53757	9101
2138	53782	9076
2139	53807	9051
2140	53831	9026
2141	53854	9000
2142	53877	8975
2143	53902	8950
2144	53927	8925
2145	53952	8899
2146	53977	8874
2147	54000	8849
2148	54022	8823
2149	54046	8798
2150	54072	8773
2151	54097	8748
2152	54120	8722
2153	54144	8697
2154	54166	8671
2155	54191	8646
2156	54218	8621
2157	54246	8597
2158	54277	8572
2159	54307	8548
2160	54340	8524
2161	54374	8500
2162	54408	8476
2163	54442	8453
2164	54482	8430
2165	54521	8407
2166	54563	8384
2167	54599	8361
2168	54641	8338
2169	54678	8315
2170	54713	8291
2171	54753	8268
2172	54787	8244
2173	54823	8221
2174	54857	8197
2175	54887	8172
2176	54911	8147
2177	54935	8121
2178	54962	8096
2179	54990	8072
2180	55016	8046
2181	55040	8021
2182	55063	7995
2183	55084	7970
2184	55109	7944
2185	55133	7919
2186	55156	7893
2187	55191	7870
2188	55228	7846
2189	55265	7822
2190	55299	7799
2191	55334	7775
2192	55369	7751
2193	55403	7727
2194	55426	7701
2195	55452	7676
2196	55476	7651
2197	55500	7625
2198	55526	7600
2199	55552	7575
2200	55578	7550
2201	55606	7525
2202	55634	7500
2203	55659	7475
2204	55683	7449
2205	55712	7424
2206	55740	7400
2207	55764	7374
2208	55784	7348
2209	55809	7323
2210	55833	7297
2211	55858	7272
2212	55882	7247
2213	55907	7221
2214	55930	7196
2215	55953	7170
2216	55977	7145
2217	56003	7120
2218	56026	7094
2219	56052	7069
2220	56075	7044
2221	56099	7018
2222	56122	6993
2223	56145	6967
2224	56169	6942
2225	56192	6916
2226	56220	6891
2227	56246	6866
2228	56270	6841
2229	56296	6816
2230	56325	6791
2231	56356	6766
2232	56387	6742
2233	56421	6718
2234	56451	6693
2235	56482	6668
2236	56508	6643
2237	56534	6618
2238	56560	6593
2239	56585	6568
2240	56612	6542
2241	56640	6517
2242	56668	6493
2243	56696	6468
2244	56723	6442
2245	56746	6417
2246	56770	6392
2247	56794	6366
2248	56818	6341
2249	56840	6315
2250	56862	6289
2251	56888	6264
2252	56911	6239
2253	56935	6213
2254	56957	6188
2255	56981	6162
2256	57006	6137
2257	57028	6111
2258	57055	6086
2259	57079	6061
2260	57103	6036
2261	57126	6010
2262	57149	5985
2263	57172	5959
2264	57193	5933
2265	57214	5908
2266	57238	5882
2267	57261	5857
2268	57283	5831
2269	57306	5806
2270	57331	5781
2271	57358	5756
2272	57383	5730
2273	57408	5705
2274	57431	5680
2275	57454	5654
2276	57478	5629
2277	57504	5603
2278	57527	5578
2279	57554	5553
2280	57581	5528
2281	57608	5503
2282	57637	5478
2283	57664	5453
2284	57690	5428
2285	57717	5403
2286	57740	5377
2287	57764	5352
2288	57787	5326
2289	57810	5301
2290	57833	5275
2291	57858	5250
2292	57886	5225
2293	57911	5200
2294	57936	5175
2295	57958	5149
2296	57984	5124
2297	58012	5099
2298	58040	5074
2299	58065	5049
2300	58089	5023
2301	58112	4998
2302	58135	4972
2303	58159	4947
2304	58182	4922
2305	58206	4896
2306	58232	4871
2307	58255	4846
2308	58282	4821
2309	58307	4795
2310	58334	4770
2311	58362	4745
2312	58393	4720
2313	58427	4696
2314	58472	4672
2315	58504	4647
2316	58532	4622
2317	58560	4597
2318	58587	4572
2319	58613	4547
2320	58640	4522
2321	58667	4497
2322	58695	4472
2323	58721	4447
2324	58750	4422
2325	58780	4397
2326	58805	4371
2327	58831	4346
2328	58855	4321
2329	58881	4296
2330	58906	4270
2331	58931	4245
2332	58954	4220
2333	58979	4194
2334	59003	4169
2335	59038	4144
2336	59063	4119
2337	59086	4094
2338	59113	4068
2339	59142	4043
2340	59168	4018
2341	59198	3993
2342	59231	3968
2343	59266	3944
2344	59295	3919
2345	59323	3894
2346	59353	3869
2347	59380	3844
2348	59408	3818
2349	59437	3793
2350	59467	3768
2351	59493	3743
2352	59521	3718
2353	59554	3693
2354	59584	3668
2355	59611	3643
2356	59639	3618
2357	59664	3593
2358	59687	3567
2359	59714	3542
2360	59737	3516
2361	59761	3491
2362	59784	3466
2363	59806	3440
2364	59830	3415
2365	59851	3389
2366	59874	3364
2367	59897	3338
2368	59922	3313
2369	59947	3288
2370	59971	3262
2371	59997	3237
2372	60023	3212
2373	60048	3187
2374	60075	3161
2375	60101	3136
2376	60129	3111
2377	60154	3086
2378	60182	3060
2379	60208	3035
2380	60235	3010
2381	60260	2985
2382	60285	2959
2383	60310	2934
2384	60335	2909
2385	60360	2883
2386	60385	2858
2387	60408	2833
2388	60431	2807
2389	60470	2783
2390	60492	2757
2391	60517	2732
2392	60542	2707
2393	60569	2681
2394	60594	2656
2395	60624	2631
2396	60657	2606
2397	60692	2581
2398	60726	2556
2399	60759	2531
2400	60788	2506
2401	60817	2481
2402	60845	2456
2403	60870	2430
2404	60896	2405
2405	60921	2380
2406	60947	2354
2407	60973	2329
2408	60997	2304
2409	61021	2278
2410	61046	2253
2411	61070	2228
2412	61094	2202
2413	61116	2177
2414	61140	2151
2415	61166	2126
2416	61189	2101
2417	61213	2075
2418	61241	2050
2419	61268	2025
2420	61290	1999
2421	61315	1974
2422	61339	1949
2423	61363	1923
2424	61386	1898
2425	61410	1873
2426	61434	1847
2427	61457	1822
2428	61479	1797
2429	61504	1771
2430	61527	1746
2431	61553	1721
2432	61576	1695
2433	61598	1670
2434	61622	1644
2435	61643	1619
2436	61668	1594
2437	61691	1568
2438	61714	1543
2439	61738	1518
2440	61761	1492
2441	61783	1467
2442	61806	1442
2443	61831	1416
2444	61854	1391
2445	61877	1366
2446	61900	1340
2447	61924	1315
2448	61945	1290
2449	61966	1264
2450	61989	1239
2451	62014	1213
2452	62037	1188
2453	62060	1163
2454	62084	1138
2455	62108	1112
2456	62131	1087
2457	62152	1062
2458	62175	1036
2459	62201	1011
2460	62224	986
2461	62248	960
2462	62270	935
2463	62294	910
2464	62317	884
2465	62339	859
2466	62361	834
2467	62385	808
2468	62408	783
2469	62433	758
2470	62459	733
2471	62483	707
2472	62507	682
2473	62529	657
2474	62550	631
2475	62573	606
2476	62597	581
2477	62622	555
2478	62654	530
2479	62685	505
2480	62712	480
2481	62738	454
2482	62765	429
2483	62789	404
2484	62815	379
2485	62836	353
2486	62859	328
2487	62884	303
2488	62908	278
2489	62930	252
2490	62954	227
2491	62976	202
2492	62997	176
2493	63019	151
2494	63043	126
2495	63066	101
2496	63089	75
2497	63111	50
2498	63134	25
2499	63160	0
