iter	RMSE
353	94438.85769
354	94409.078
355	94380.52263
356	94340.01059
357	94286.88541
358	94252.7454
359	94216.17895
360	94153.75273
361	94103.76678
362	94071.87528
363	94020.28151
364	93957.07193
365	93912.43084
366	93864.35671
367	93832.22834
368	93781.99896
369	93757.89233
370	93708.08918
371	93666.71097
372	93626.99214
373	93591.9301
374	93562.29198
375	93526.95115
376	93473.1991
377	93438.8364
378	93401.05768
379	93357.76713
380	93328.97985
381	93304.28489
382	93267.71312
383	93240.16045
384	93222.62494
385	93177.02128
386	93133.93332
387	93106.38895
388	93074.01668
389	93061.90054
390	93017.31719
391	92989.85217
392	92957.58704
393	92937.056
394	92877.19755
395	92848.93568
396	92827.57102
397	92781.14522
398	92756.25585
399	92715.6154
400	92679.25788
401	92643.93681
402	92611.47573
403	92585.68129
404	92554.6474
405	92522.11337
406	92493.09064
407	92459.74925
408	92428.75628
409	92389.9917
410	92348.78952
411	92315.15052
412	92271.41176
413	92227.05915
414	92187.86371
415	92158.13567
416	92130.12306
417	92102.69256
418	92067.7551
419	92020.0687
420	91987.09571
421	91947.23548
422	91908.73208
423	91875.63083
424	91841.20381
425	91814.66091
426	91786.15204
427	91752.07238
428	91715.48771
429	91685.62712
430	91662.49345
431	91632.71875
432	91599.98465
433	91557.57209
434	91536.80881
435	91494.06841
436	91463.47766
437	91442.18682
438	91401.39546
439	91360.96183
440	91334.05336
441	91287.77277
442	91256.73407
443	91228.07024
444	91181.09195
445	91145.58216
446	91117.90176
447	91079.24049
448	91039.21593
449	91015.31606
450	90986.95494
451	90962.44077
452	90936.89776
453	90892.82767
454	90857.18464
455	90807.89178
456	90765.70003
457	90729.92002
458	90693.99337
459	90661.67919
460	90623.56105
461	90588.21924
462	90561.06292
463	90524.34388
464	90498.83246
465	90456.53014
466	90433.89723
467	90399.69884
468	90375.95435
469	90337.62808
470	90292.79087
471	90260.97578
472	90227.44336
473	90179.39717
474	90136.62653
475	90103.03959
476	90067.20924
477	90042.40662
478	90022.10756
479	89998.35082
480	89972.21759
481	89942.23865
482	89912.36994
483	89877.1376
484	89855.62197
485	89819.99475
486	89787.76189
487	89752.42714
488	89713.06088
489	89684.81869
490	89659.65636
491	89621.69876
492	89590.64706
493	89563.28918
494	89535.96687
495	89515.31538
496	89467.4393
497	89427.47582
498	89406.13605
499	89371.04288
500	89350.15365
501	89307.37144
502	89267.29985
503	89230.86541
504	89199.4006
505	89182.68938
506	89150.93213
507	89119.96122
508	89097.58415
509	89055.20846
510	89015.87373
511	88988.43065
512	88961.5693
513	88927.07327
514	88902.84273
515	88877.17538
516	88838.05274
517	88815.51597
518	88800.77877
519	88750.77775
520	88722.27923
521	88691.5685
522	88671.19967
523	88640.60828
524	88620.41174
525	88583.2068
526	88553.15026
527	88516.05801
528	88490.91025
529	88473.04611
530	88446.14228
531	88420.05717
532	88386.60812
533	88349.30966
534	88316.4664
535	88292.22082
536	88271.64641
537	88251.58276
538	88221.99302
539	88198.01129
540	88174.07803
541	88138.38741
542	88110.37347
543	88073.36846
544	88044.13708
545	88006.03394
546	87981.69683
547	87956.93674
548	87936.41416
549	87895.143
550	87861.85616
551	87828.95167
552	87792.52997
553	87774.87164
554	87741.34382
555	87708.85841
556	87688.71125
557	87666.74243
558	87638.38458
559	87607.62318
560	87585.14732
561	87558.47527
562	87527.89984
563	87517.34155
564	87487.68027
565	87456.83606
566	87435.78073
567	87407.27123
568	87377.21884
569	87361.36638
570	87329.96551
571	87302.85878
572	87271.57805
573	87244.53121
574	87225.16757
575	87202.03879
576	87161.90287
577	87135.83483
578	87105.63953
579	87085.09726
580	87060.9255
581	87030.37513
582	86999.81814
583	86965.22543
584	86945.71126
585	86919.46893
586	86887.51274
587	86867.42771
588	86841.23985
589	86820.79901
590	86788.48412
591	86760.69878
592	86730.50361
593	86706.16792
594	86691.20483
595	86665.88331
596	86627.19096
597	86603.59101
598	86576.21696
599	86558.14884
600	86523.66467
601	86506.2617
602	86473.82306
603	86453.93141
604	86429.59418
605	86400.69792
606	86375.1673
607	86348.67553
608	86324.0109
609	86308.3199
610	86291.12271
611	86271.51356
612	86244.20415
613	86222.67644
614	86198.69819
615	86162.85565
616	86143.03084
617	86127.7984
618	86110.67415
619	86097.76827
620	86077.8628
621	86063.52957
622	86042.62534
623	86012.29697
624	85983.68652
625	85955.06657
626	85940.59409
627	85922.07561
628	85901.6465
629	85876.08555
630	85851.29274
631	85819.57956
632	85803.10779
633	85781.60486
634	85751.95825
635	85735.17717
636	85706.07779
637	85679.76761
638	85650.67234
639	85621.08173
640	85601.45004
641	85580.5548
642	85550.37714
643	85522.60367
644	85498.18938
645	85471.23876
646	85446.51474
647	85423.73788
648	85398.6666
649	85383.14829
650	85356.49084
651	85332.20089
652	85310.26821
653	85285.56065
654	85257.3412
655	85230.49996
656	85208.23379
657	85190.21454
658	85169.90577
659	85143.08664
660	85125.05164
661	85099.36673
662	85074.20604
663	85047.36111
664	85015.80596
665	84994.63069
666	84975.09363
667	84957.82132
668	84938.90763
669	84915.19154
670	84886.76726
671	84857.69674
672	84832.96928
673	84818.48256
674	84798.25444
675	84785.31947
676	84758.56247
677	84737.69782
678	84715.36705
679	84686.9676
680	84660.04069
681	84636.4315
682	84621.89901
683	84604.42269
684	84582.7305
685	84565.3264
686	84541.72034
687	84513.33155
688	84480.28899
689	84454.4923
690	84433.86788
691	84406.05929
692	84385.07619
693	84356.98362
694	84334.44133
695	84313.12183
696	84279.46113
697	84248.08423
698	84228.43573
699	84209.36806
700	84193.7227
701	84180.79854
702	84158.7374
703	84136.8729
704	84116.74749
705	84091.69894
706	84065.02615
707	84049.51043
708	84029.32161
709	84005.93153
710	83985.96303
711	83961.14036
712	83945.44199
713	83927.48365
714	83898.99716
715	83875.60872
716	83855.29963
717	83838.98888
718	83810.2189
719	83788.55588
720	83758.27255
721	83744.96935
722	83722.55031
723	83706.83707
724	83685.48295
725	83664.06477
726	83635.47233
727	83610.22402
728	83594.2921
729	83576.90207
730	83556.51307
731	83533.40461
732	83519.45007
733	83495.21248
734	83469.07443
735	83448.99204
736	83437.0511
737	83412.04892
738	83396.89687
739	83382.36488
740	83364.46019
741	83351.13093
742	83332.02408
743	83317.90274
744	83298.97726
745	83285.05853
746	83270.74944
747	83254.36003
748	83239.03901
749	83217.05534
750	83198.50039
751	83178.32717
752	83158.32332
753	83142.03322
754	83121.85867
755	83089.25448
756	83063.20269
757	83049.3412
758	83030.65339
759	82998.46112
760	82972.96793
761	82955.11442
762	82943.94461
763	82936.97388
764	82920.98382
765	82906.42165
766	82891.61787
767	82866.43337
768	82849.07001
769	82832.34864
770	82806.67462
771	82790.57289
772	82768.18507
773	82745.03279
774	82718.05338
775	82696.76566
776	82667.00545
777	82650.56913
778	82636.53121
779	82620.77699
780	82595.02332
781	82571.50295
782	82557.36285
783	82541.56425
784	82515.68201
785	82492.4921
786	82471.95642
787	82446.18276
788	82422.52466
789	82397.19351
790	82374.0091
791	82356.85922
792	82333.83735
793	82316.62149
794	82295.38679
795	82277.46887
796	82255.38192
797	82234.66532
798	82204.61423
799	82174.53871
800	82144.60796
801	82121.70218
802	82103.77685
803	82085.48374
804	82072.07095
805	82055.13942
806	82041.3379
807	82015.35339
808	81998.05132
809	81981.61158
810	81961.79974
811	81938.38372
812	81917.06133
813	81896.61013
814	81877.05368
815	81859.84086
816	81847.37096
817	81816.93816
818	81809.76588
819	81795.4735
820	81777.51708
821	81755.35824
822	81736.68681
823	81718.57582
824	81693.54016
825	81667.01008
826	81644.34441
827	81632.47954
828	81607.49716
829	81569.72873
830	81544.79466
831	81532.57848
832	81519.62217
833	81501.92134
834	81479.03727
835	81457.1793
836	81436.91399
837	81420.05958
838	81404.55136
839	81381.38437
840	81362.02682
841	81338.15029
842	81320.70754
843	81295.71186
844	81273.53097
845	81258.05226
846	81221.53009
847	81194.7607
848	81169.82724
849	81155.04023
850	81132.3668
851	81103.54351
852	81081.02238
853	81061.7471
854	81048.05887
855	81026.61622
856	81005.93302
857	80983.16484
858	80961.21516
859	80936.41427
860	80920.49153
861	80899.96366
862	80881.63765
863	80854.69307
864	80837.37215
865	80814.81267
866	80799.55225
867	80772.88341
868	80755.08047
869	80738.01748
870	80723.75029
871	80704.01796
872	80684.55964
873	80671.5002
874	80647.8373
875	80634.34735
876	80610.12562
877	80588.10229
878	80561.29156
879	80543.72213
880	80524.03735
881	80500.37914
882	80484.74085
883	80469.42081
884	80449.03724
885	80432.31507
886	80415.22372
887	80387.15363
888	80370.39038
889	80361.58451
890	80344.62074
891	80327.20041
892	80315.16149
893	80300.74982
894	80276.99752
895	80259.36488
896	80249.46061
897	80234.38233
898	80217.88305
899	80194.41471
900	80175.28299
901	80149.63939
902	80126.55398
903	80114.09993
904	80100.82309
905	80086.24218
906	80069.55722
907	80048.15343
908	80025.12614
909	80004.34385
910	79988.73568
911	79961.84533
912	79945.79905
913	79926.04689
914	79905.52173
915	79885.91188
916	79870.54946
917	79855.84015
918	79831.31356
919	79808.50974
920	79790.37288
921	79769.99999
922	79744.83519
923	79724.8956
924	79706.16833
925	79688.94452
926	79675.09028
927	79644.0756
928	79629.28242
929	79611.5598
930	79590.16354
931	79572.45877
932	79562.18301
933	79542.3423
934	79513.69793
935	79496.70572
936	79480.37205
937	79465.81989
938	79441.18062
939	79426.52027
940	79405.56192
941	79385.00098
942	79362.95531
943	79344.9997
944	79334.30318
945	79315.48996
946	79295.58743
947	79282.96942
948	79263.52191
949	79243.90056
950	79228.87802
951	79218.90556
952	79205.59857
953	79187.736
954	79170.15953
955	79159.38319
956	79144.75407
957	79122.00541
958	79108.12237
959	79096.24452
960	79073.55549
961	79058.34563
962	79035.53639
963	79023.46672
964	79008.99379
965	78987.52949
966	78967.38451
967	78946.89981
968	78930.12456
969	78917.18308
970	78898.67205
971	78876.77073
972	78861.51798
973	78841.88584
974	78823.04431
975	78803.6423
976	78784.74929
977	78773.26165
978	78751.79654
979	78734.85397
980	78714.89237
981	78698.9624
982	78684.65936
983	78654.67343
984	78635.40642
985	78618.52656
986	78603.02217
987	78582.73167
988	78559.46533
989	78532.06904
990	78510.60287
991	78495.93554
992	78483.89966
993	78469.2709
994	78450.09756
995	78431.64939
996	78414.17817
997	78394.20008
998	78379.39598
999	78358.67269
1000	78345.5292
1001	78328.29046
1002	78308.30415
1003	78291.51133
1004	78282.37411
1005	78266.72366
1006	78248.57356
1007	78228.73197
1008	78213.75809
1009	78200.59687
1010	78187.94965
1011	78161.34807
1012	78145.59422
1013	78133.24527
1014	78122.3345
1015	78102.36345
1016	78092.03044
1017	78076.46808
1018	78055.81848
1019	78038.55095
1020	78018.67245
1021	78005.01371
1022	77993.88905
1023	77975.90618
1024	77963.86321
1025	77945.21629
1026	77927.70652
1027	77905.29204
1028	77891.05165
1029	77872.94449
1030	77859.41516
1031	77845.16523
1032	77830.4045
1033	77818.83006
1034	77801.15484
1035	77787.0783
1036	77772.84838
1037	77760.90159
1038	77748.57352
1039	77730.3241
1040	77713.41174
1041	77701.18523
1042	77676.71303
1043	77657.96442
1044	77644.30584
1045	77625.76113
1046	77610.13156
1047	77588.9816
1048	77575.84598
1049	77558.98815
1050	77544.4005
1051	77531.22419
1052	77522.10584
1053	77509.11179
1054	77486.48422
1055	77473.16263
1056	77461.53442
1057	77443.04668
1058	77426.62949
1059	77412.23
1060	77395.01552
1061	77373.98334
1062	77356.65236
1063	77341.90501
1064	77326.63958
1065	77305.3809
1066	77288.19591
1067	77273.37528
1068	77254.5878
1069	77239.99765
1070	77231.72894
1071	77200.55952
1072	77193.48524
1073	77178.37182
1074	77162.70922
1075	77144.61353
1076	77130.35989
1077	77113.38008
1078	77100.06946
1079	77085.73428
1080	77072.8002
1081	77054.30283
1082	77038.21702
1083	77021.77104
1084	77011.22535
1085	77001.70442
1086	76983.23266
1087	76965.05496
1088	76953.17702
1089	76934.956
1090	76912.29358
1091	76898.65498
1092	76872.31078
1093	76854.14052
1094	76840.38623
1095	76827.7002
1096	76808.2386
1097	76798.74662
1098	76788.1198
1099	76774.47763
1100	76754.75337
1101	76734.8303
1102	76718.2198
1103	76705.29215
1104	76692.18706
1105	76673.56012
1106	76664.30777
1107	76644.58698
1108	76631.77581
1109	76613.22853
1110	76598.35381
1111	76583.49656
1112	76574.99838
1113	76557.61894
1114	76537.64395
1115	76521.10896
1116	76503.20724
1117	76479.15283
1118	76465.49433
1119	76452.01955
1120	76435.84979
1121	76423.28358
1122	76403.89432
1123	76392.85912
1124	76371.66794
1125	76358.17525
1126	76344.88381
1127	76325.95764
1128	76311.08266
1129	76293.60844
1130	76274.50278
1131	76261.10321
1132	76248.0279
1133	76229.693
1134	76217.21916
1135	76197.73996
1136	76183.49177
1137	76167.51329
1138	76154.46407
1139	76141.00523
1140	76126.01366
1141	76110.06518
1142	76097.70167
1143	76082.96866
1144	76064.58035
1145	76049.24669
1146	76037.21003
1147	76018.72403
1148	75996.01537
1149	75974.82156
1150	75961.7462
1151	75947.8104
1152	75937.14818
1153	75916.11833
1154	75903.51835
1155	75889.43103
1156	75874.9563
1157	75858.75855
1158	75842.83578
1159	75829.25132
1160	75802.86142
1161	75789.72586
1162	75771.94833
1163	75760.80123
1164	75751.39226
1165	75738.97366
1166	75723.18106
1167	75703.57898
1168	75691.16334
1169	75678.09355
1170	75659.87541
1171	75649.5559
1172	75632.83311
1173	75614.71812
1174	75600.67853
1175	75589.23188
1176	75574.2256
1177	75561.80878
1178	75546.38229
1179	75528.15617
1180	75511.3166
1181	75498.11859
1182	75491.03712
1183	75472.5184
1184	75459.12569
1185	75443.32334
1186	75428.5325
1187	75414.7881
1188	75408.78477
1189	75396.57127
1190	75386.29944
1191	75373.93446
1192	75367.58745
1193	75354.93354
1194	75346.53168
1195	75329.73665
1196	75318.25397
1197	75305.32508
1198	75284.91226
1199	75274.56446
1200	75260.68943
1201	75246.09169
1202	75228.75501
1203	75213.39823
1204	75193.20481
1205	75172.17607
1206	75157.33845
1207	75151.14234
1208	75141.03414
1209	75129.70519
1210	75116.07045
1211	75099.54316
1212	75089.33756
1213	75077.75658
1214	75066.47268
1215	75056.31776
1216	75038.71265
1217	75026.66388
1218	75009.47295
1219	74996.46307
1220	74980.31989
1221	74966.9758
1222	74954.32791
1223	74945.58958
1224	74935.4411
1225	74921.53999
1226	74906.3332
1227	74893.37399
1228	74884.5421
1229	74880.82827
1230	74867.28405
1231	74852.66522
1232	74841.37205
1233	74821.26656
1234	74803.9273
1235	74793.10463
1236	74779.35149
1237	74768.86099
1238	74757.16521
1239	74736.18197
1240	74726.86953
1241	74716.87508
1242	74705.4838
1243	74691.19207
1244	74677.67269
1245	74665.14081
1246	74649.79311
1247	74634.38845
1248	74627.64986
1249	74619.95067
1250	74613.76385
1251	74600.31716
1252	74588.58958
1253	74574.15951
1254	74558.06676
1255	74543.11844
1256	74532.22913
1257	74517.70545
1258	74494.84254
1259	74479.68738
1260	74464.46099
1261	74452.50931
1262	74441.16464
1263	74433.86168
1264	74422.43729
1265	74406.97487
1266	74397.23694
1267	74386.54874
1268	74373.19101
1269	74365.55797
1270	74355.86725
1271	74347.0937
1272	74333.52019
1273	74319.1121
1274	74303.72832
1275	74287.23109
1276	74279.44224
1277	74264.5159
1278	74251.69644
1279	74240.98228
1280	74220.55434
1281	74209.63246
1282	74192.91436
1283	74184.93936
1284	74171.63424
1285	74158.6788
1286	74144.61824
1287	74129.50374
1288	74116.16489
1289	74105.6042
1290	74092.2182
1291	74075.03249
1292	74056.54714
1293	74043.03087
1294	74033.31207
1295	74011.41122
1296	74005.85509
1297	73991.94421
1298	73975.58132
1299	73964.06209
1300	73951.46498
1301	73938.00167
1302	73928.33013
1303	73918.92431
1304	73912.26592
1305	73899.29302
1306	73885.14262
1307	73865.10828
1308	73848.87823
1309	73834.49233
1310	73819.2859
1311	73801.3074
1312	73792.0573
1313	73778.12174
1314	73768.37173
1315	73752.91421
1316	73739.79188
1317	73728.44838
1318	73717.31229
1319	73703.46523
1320	73687.1755
1321	73675.61684
1322	73655.82191
1323	73643.61961
1324	73630.64906
1325	73620.22973
1326	73613.44945
1327	73601.89056
1328	73592.90655
1329	73576.81818
1330	73562.48035
1331	73548.43577
1332	73542.43194
1333	73531.81539
1334	73519.83737
1335	73508.1113
1336	73493.81377
1337	73475.23838
1338	73464.2729
1339	73454.82631
1340	73443.77699
1341	73428.24081
1342	73419.97007
1343	73405.50736
1344	73392.36456
1345	73381.70617
1346	73374.23938
1347	73362.5297
1348	73355.04647
1349	73345.47752
1350	73334.65864
1351	73319.3026
1352	73306.89743
1353	73296.30113
1354	73277.80276
1355	73265.93187
1356	73253.80821
1357	73242.48674
1358	73233.87811
1359	73221.73486
1360	73205.93914
1361	73196.41971
1362	73182.37548
1363	73165.27824
1364	73152.53832
1365	73137.30465
1366	73117.23175
1367	73104.49164
1368	73096.16679
1369	73080.00224
1370	73061.40028
1371	73046.29636
1372	73036.18782
1373	73021.33269
1374	73007.91231
1375	72996.61164
1376	72989.82353
1377	72970.03065
1378	72957.18205
1379	72946.16218
1380	72934.42812
1381	72921.90976
1382	72916.5966
1383	72902.7205
1384	72895.31843
1385	72878.08812
1386	72860.01058
1387	72851.62256
1388	72835.32443
1389	72821.25748
1390	72813.60708
1391	72800.05122
1392	72782.48034
1393	72768.52781
1394	72761.59589
1395	72740.88288
1396	72733.29905
1397	72725.39894
1398	72715.75324
1399	72706.02339
1400	72695.52271
1401	72684.59219
1402	72671.42459
1403	72661.34095
1404	72650.50872
1405	72636.54315
1406	72623.22748
1407	72609.19351
1408	72595.01525
1409	72586.29574
1410	72562.26224
1411	72546.83735
1412	72525.07414
1413	72510.19621
1414	72495.93375
1415	72487.29689
1416	72476.15992
1417	72468.11051
1418	72450.71103
1419	72442.04047
1420	72429.55242
1421	72416.20375
1422	72405.92426
1423	72388.8389
1424	72372.97835
1425	72357.28914
1426	72344.41387
1427	72330.17429
1428	72322.85905
1429	72315.0909
1430	72307.0497
1431	72291.57311
1432	72283.47088
1433	72275.30357
1434	72262.49082
1435	72253.74833
1436	72244.45779
1437	72238.9917
1438	72231.51187
1439	72217.41362
1440	72199.09373
1441	72185.46491
1442	72172.03883
1443	72162.49844
1444	72150.05805
1445	72139.86087
1446	72126.89506
1447	72116.69143
1448	72103.62123
1449	72083.58511
1450	72070.06501
1451	72055.60938
1452	72037.27534
1453	72023.38428
1454	72008.41963
1455	71996.16564
1456	71988.04705
1457	71976.71652
1458	71963.33533
1459	71946.16475
1460	71930.78491
1461	71916.50229
1462	71900.9901
1463	71890.15447
1464	71878.81688
1465	71863.47689
1466	71853.27907
1467	71840.55457
1468	71825.71827
1469	71802.75663
1470	71786.51123
1471	71772.70769
1472	71763.8695
1473	71760.87031
1474	71746.87768
1475	71734.18792
1476	71721.90389
1477	71704.01928
1478	71689.6809
1479	71681.45719
1480	71672.55832
1481	71662.47711
1482	71649.92784
1483	71640.36809
1484	71622.71461
1485	71609.77877
1486	71596.00463
1487	71584.23913
1488	71573.41895
1489	71562.36498
1490	71552.24545
1491	71540.0993
1492	71522.08744
1493	71513.23158
1494	71504.29378
1495	71488.69919
1496	71476.77706
1497	71465.21113
1498	71457.98649
1499	71442.94232
1500	71430.23114
1501	71409.56542
1502	71403.24475
1503	71394.16674
1504	71382.32218
1505	71366.49556
1506	71355.40371
1507	71339.40573
1508	71330.3095
1509	71309.02447
1510	71296.1359
1511	71285.99179
1512	71267.95036
1513	71255.92559
1514	71241.90743
1515	71227.83911
1516	71216.95119
1517	71214.13103
1518	71203.31221
1519	71189.98645
1520	71177.13639
1521	71168.32118
1522	71155.87348
1523	71148.57691
1524	71136.75441
1525	71124.03712
1526	71115.24114
1527	71107.46882
1528	71086.95637
1529	71074.84458
1530	71067.61946
1531	71048.77369
1532	71040.02391
1533	71029.89659
1534	71020.91499
1535	71009.55439
1536	70996.79761
1537	70986.01861
1538	70975.96474
1539	70962.06391
1540	70949.58829
1541	70940.57553
1542	70936.50192
1543	70922.92479
1544	70909.68534
1545	70903.69573
1546	70893.13007
1547	70888.42179
1548	70874.13406
1549	70860.85181
1550	70851.34716
1551	70835.67112
1552	70831.43344
1553	70824.59428
1554	70813.14732
1555	70803.69017
1556	70789.19862
1557	70778.23579
1558	70766.17832
1559	70757.5044
1560	70745.92225
1561	70734.85801
1562	70730.37535
1563	70720.48714
1564	70706.30366
1565	70689.43514
1566	70681.17645
1567	70669.14822
1568	70663.29367
1569	70655.0463
1570	70643.51718
1571	70636.19749
1572	70626.61387
1573	70617.27535
1574	70603.15743
1575	70589.04649
1576	70579.1408
1577	70569.44954
1578	70558.67104
1579	70547.82631
1580	70533.82295
1581	70525.46181
1582	70517.87809
1583	70508.73893
1584	70495.86231
1585	70480.40984
1586	70465.10295
1587	70450.91577
1588	70436.27027
1589	70429.17302
1590	70422.6898
1591	70408.71457
1592	70394.90343
1593	70379.58391
1594	70367.64804
1595	70359.80676
1596	70348.36573
1597	70337.83902
1598	70327.32459
1599	70317.76102
1600	70304.70075
1601	70296.80641
1602	70279.34307
1603	70267.90687
1604	70257.56337
1605	70255.00602
1606	70235.63126
1607	70231.0472
1608	70212.24315
1609	70195.26357
1610	70186.98401
1611	70180.37703
1612	70170.99597
1613	70157.19776
1614	70150.06622
1615	70133.79529
1616	70127.12359
1617	70120.28359
1618	70112.22295
1619	70101.58708
1620	70091.17224
1621	70082.94243
1622	70071.50134
1623	70062.5453
1624	70051.7495
1625	70042.17825
1626	70033.22726
1627	70020.68246
1628	70009.85652
1629	69995.7102
1630	69982.57643
1631	69965.65669
1632	69953.32201
1633	69942.19147
1634	69931.06924
1635	69919.84523
1636	69901.66709
1637	69894.6083
1638	69883.58784
1639	69872.81217
1640	69866.15283
1641	69854.08532
1642	69843.04986
1643	69831.74677
1644	69817.44119
1645	69802.38939
1646	69788.76839
1647	69782.39752
1648	69775.17434
1649	69762.62934
1650	69750.5912
1651	69741.78881
1652	69730.98445
1653	69725.98366
1654	69715.3082
1655	69703.2414
1656	69695.21683
1657	69682.18795
1658	69669.16137
1659	69659.98898
1660	69651.39695
1661	69644.02689
1662	69633.20081
1663	69627.22784
1664	69611.86105
1665	69599.43716
1666	69588.17526
1667	69574.52237
